code,industry,concepts,industry_rank,industry_change_pct,industry_heat_score,concept_heat_score,board_heat_score,board_heat_latest_score,board_heat_trend_score,board_heat_persistence_score,board_heat_cooling_score,board_heat_observations,board_heat_summary,board_heat_state
002657,计算机软件,华为概念|移动支付|虚拟数字人|AIGC概念|互联网服务|人工智能|智慧政务|智谱AI概念|AI智能体|数字经济|互联网金融|化债(AMC)概念|参股期货|信创|Web3.0|算力概念|数字货币|元宇宙概念|区块链|数据中心|ChatGPT概念|财税数字化|电商概念|大数据|工业互联网|百度概念|国产软件|多模态AI|鸿蒙概念|DeepSeek概念,,,,,,,,,,,,
002658,通用设备,物联网|大数据|节能环保|雄安新区|商业航天|氢能源|碳交易,,,,,,,,,,,,
002659,教育,智谱AI概念|在线教育|央国企改革|华为概念|百度概念|小米概念|职业教育|人工智能|体育产业|AI智能体|冰雪经济,,,,,,,,,,,,
002660,电子设备制造,区块链|充电桩|无人机|深圳特区|光伏概念|氮化镓|第三代半导体|储能概念|LED概念|独角兽|新能源|央国企改革|智慧灯杆,,,,,,,,,,,,
002661,食品,预制菜概念|猪肉概念,,,,,,,,,,,,
002662,汽车,电池技术|特斯拉概念|新材料|燃料电池概念|锂电池概念,,,,,,,,,,,,
002663,建筑施工,华为概念|垃圾分类|新型城镇化|粤港自贸|网红经济|PPP模式|石墨烯|海绵城市|节能环保|工程建设,,,,,,,,,,,,
002664,汽车,新能源车|无人机|机器人概念|小米概念|人形机器人,,,,,,,,,,,,
002666,化学制品,胎压监测|汽车热管理|储能概念|创投|尾气治理|特斯拉概念|有机硅概念|燃料电池概念|电池技术|新能源车,,,,,,,,,,,,
002667,稀有金属,锂矿概念|小金属概念|储能概念|垃圾分类,,,,,,,,,,,,
002668,白色家电,跨境电商|人工智能|贬值受益|一带一路,,,,,,,,,,,,
002669,化学制品,风能|低空经济|半导体概念|军工|MLCC|央国企改革|商业航天|国产芯片|军民融合|降解塑料|新材料|碳纤维|裸眼3D,,,,,,,,,,,,
002670,非银行金融,央国企改革|参股券商|互联网金融|区块链|券商概念,,,,,,,,,,,,
002671,其他建材,新型城镇化|地下管网|核能核电|水利建设|微盘股,,,,,,,,,,,,
002672,环保,央国企改革|黄金概念|节能环保|汽车拆解|生物质能发电|医废处理|垃圾分类|深圳特区,,,,,,,,,,,,
002673,非银行金融,央国企改革|券商概念|西部大开发|互联网金融,,,,,,,,,,,,
002674,服装家纺,机器人概念|华为汽车|新能源车,,,,,,,,,,,,
002675,化学制药,阿兹海默|特色药|创新药|肝素概念|CRO|独家药品|中药概念|免疫治疗|精准医疗|病原体防治|幽门螺杆菌概念|精准诊断,,,,,,,,,,,,
002676,化学制品,智能家居|新能源车|央国企改革,,,,,,,,,,,,
002677,小家电,人工智能|智能驾驶|AI应用,,,,,,,,,,,,
002678,文娱用品,央国企改革|人工智能|影视概念|职业教育|婴童概念|新零售|在线教育,,,,,,,,,,,,
002679,林业,央国企改革|土地流转|微盘股|碳交易,,,,,,,,,,,,
002681,消费电子设备,人形机器人|无线耳机|智能穿戴|阿里概念|智能家居|机器人概念|无线充电|深圳特区|消费电子概念|华为概念|小米概念,,,,,,,,,,,,
002682,物流,ETC|充电桩|天然气|节能环保|一带一路|电池技术|新能源车|车联网(车路云)|军工|垃圾分类|氢能源|储能概念|电商概念|冷链物流|换电概念|燃料电池概念|油气资源|机器人概念|职业教育|央国企改革|人工智能,,,,,,,,,,,,
002683,化学制品,央国企改革|资源开采概念|商业航天|生态农业|民爆概念|军工|雅下水电概念|军民融合,,,,,,,,,,,,
002685,专用设备,TOPCon电池|氢能源|半导体概念|传感器|国产芯片,,,,,,,,,,,,
002686,通用设备,新能源车|水利建设|央国企改革|军工|新材料|化债(AMC)概念,,,,,,,,,,,,
002687,服装家纺,创投,,,,,,,,,,,,
002688,畜牧业,节能环保|合成生物|生物疫苗|新消费|西部大开发|人工智能|农药兽药|宠物经济,,,,,,,,,,,,
002689,专用设备,人工智能|机器视觉|机器人概念|新能源|风能,,,,,,,,,,,,
002690,专用设备,医疗器械概念|食品安全|机器视觉|工业互联网,,,,,,,,,,,,
002691,专用设备,3D打印|机器人概念,,,,,,,,,,,,
002692,输变电设备,核能核电|充电桩|半导体概念|智能电网|电网概念|央国企改革,,,,,,,,,,,,
002693,化学制药,合成生物|海南自贸,,,,,,,,,,,,
002694,其他建材,地下管网|体育产业|海绵城市,,,,,,,,,,,,
002695,食品,社区团购|拼多多概念|冷链物流|地摊经济,,,,,,,,,,,,
002696,畜牧业,零售概念|地摊经济|央国企改革|化妆品概念|微盘股|海洋经济|乡村振兴|西部大开发|水产概念|一带一路|预制菜概念|海南自贸,,,,,,,,,,,,
002697,零售,彩票概念|参股银行|地摊经济|央国企改革|新零售|西部大开发,,,,,,,,,,,,
002698,专用设备,机器人概念|人形机器人|医疗器械概念|人工智能,,,,,,,,,,,,
002700,燃气,油气资源|参股保险|天然气,,,,,,,,,,,,
002701,造纸印刷,工业大麻|预制菜概念|体育产业|并购重组概念|包装材料|啤酒概念|冰雪经济,,,,,,,,,,,,
002702,食品,电商概念|味蕾经济|新零售|预制菜概念|社区团购|地摊经济,,,,,,,,,,,,
002703,汽车,小米汽车|智能驾驶|小米概念|新能源车,,,,,,,,,,,,
002705,小家电,婴童概念|电商概念|小米概念|贬值受益|小红书概念|机器人概念|中俄贸易概念|宠物经济|智能家居,,,,,,,,,,,,
002706,输变电设备,华为概念|物联网|风能|智能家居|充电桩,,,,,,,,,,,,
002707,休闲服务,阿里概念|旅游概念|一带一路|区块链|冰雪经济|文娱消费|AI应用|旅游酒店|大数据|独角兽|乡村振兴|互联网金融|海南自贸,,,,,,,,,,,,
002708,汽车,央国企改革|PCB|低空经济|人形机器人|飞行汽车(eVTOL)|减速器|长江三角|创投|智能驾驶|新能源车|AI眼镜|机器人概念,,,,,,,,,,,,
002709,金属非金属新材料,电池技术|锂电池概念|PEEK材料概念|有机硅概念|氟化工概念|钠离子电池|固态电池|新能源车|特斯拉概念|动力电池回收|新材料|氢能源,,,,,,,,,,,,
002712,营销服务,央国企改革|网红经济|短剧互动游戏|虚拟数字人|抖音概念(字节概念)|AI应用|人工智能|知识产权|影视概念,,,,,,,,,,,,
002713,装修装饰,智能家居|小米概念|算力概念|装配建筑|互联网金融|人工智能|雄安新区,,,,,,,,,,,,
002714,畜牧业,猪肉概念|合成生物|参股银行|乡村振兴,,,,,,,,,,,,
002715,汽车,新能源车|微盘股|黄金概念,,,,,,,,,,,,
002716,稀有金属,小金属概念|央国企改革|黄金概念,,,,,,,,,,,,
002717,环保,央国企改革|抖音概念(字节概念)|粤港自贸|参股保险|PPP模式|新型城镇化|元宇宙概念|虚拟现实|旅游概念|虚拟数字人|乡村振兴|网红经济|农业种植|水利建设|首发经济|土壤修复|华为概念|数据确权|雄安新区|数字经济|智慧城市|一带一路|数字水印,,,,,,,,,,,,
002718,其他建材,拼多多概念|长江三角,,,,,,,,,,,,
002719,食品,婴童概念|乳业|西部大开发|新零售,,,,,,,,,,,,
002721,珠宝首饰,国产软件|DeepSeek概念|区块链|阿里概念|黄金概念|AI智能体|央国企改革|数字货币|移动支付,,,,,,,,,,,,
002722,金属制品,电商概念|人工智能|AIGC概念|央国企改革|燃料电池概念|电池技术|中俄贸易概念|氢能源,,,,,,,,,,,,
002723,小家电,户外露营|LED概念|宠物经济|地摊经济|电商概念|医疗器械概念|储能概念|电子烟|智能家居|新消费|液冷服务器,,,,,,,,,,,,
002724,照明设备,军工|新型城镇化|核能核电|深圳特区|智慧灯杆|石墨烯|物联网,,,,,,,,,,,,
002725,汽车,贬值受益|国产芯片|通信技术|半导体概念|光通信模块|中俄贸易概念|氢能源,,,,,,,,,,,,
002726,食品,猪肉概念|网红经济|社区团购|味蕾经济|冷链物流|预制菜概念|新零售,,,,,,,,,,,,
002727,医药商业,电商概念|医疗器械概念|中药概念|生物疫苗|海南自贸|互联网医疗|婴童概念|西部大开发,,,,,,,,,,,,
002728,中药生产,中药概念|新消费|肝炎概念|长寿药|幽门螺杆菌概念|毛发医疗|特色药|病原体防治|独家药品|流感|病毒防治|医美概念,,,,,,,,,,,,
002729,电子器件,风能|数据中心|新能源车|储能概念|充电桩|智能驾驶|微盘股|光伏概念,,,,,,,,,,,,
002730,电源设备,人工智能|鸿蒙概念|算力概念|物联网,,,,,,,,,,,,
002731,贵金属,黄金概念|小红书概念|电池技术|谷子经济|锂电池概念,,,,,,,,,,,,
002732,食品,电商概念|微盘股|乳业|冷链物流|味蕾经济|乡村振兴,,,,,,,,,,,,
002733,电源设备,5G概念|一带一路|刀片电池|动力电池回收|贬值受益|燃料电池概念|锂电池概念|储能概念|通信技术|深圳特区|氢能源|钠离子电池|电池技术|数据中心|固态电池|新能源车,,,,,,,,,,,,
002734,化肥农药,固态电池|锂电池概念|农药兽药|合成生物|食品安全|碳交易|电池技术,,,,,,,,,,,,
002735,造纸印刷,信创|包装材料|可控核聚变|飞行汽车(eVTOL)|储能概念|低空经济|电子烟|降解塑料|无线充电|光伏概念|深圳特区|消费电子概念|新能源车|军工,,,,,,,,,,,,
002736,非银行金融,央国企改革|券商概念|互联网金融|深圳特区|科创板做市商,,,,,,,,,,,,
002737,中药生产,婴童概念|创新药|肝炎概念|中药概念|流感,,,,,,,,,,,,
002738,稀有金属,特斯拉概念|稀土永磁|氟化工概念|电池技术|锂矿概念|商业航天|稀缺资源|小金属概念|锂电池概念,,,,,,,,,,,,
002739,影视动漫,影视概念|文娱消费|小红书概念|抖音概念(字节概念)|网络游戏|谷子经济,,,,,,,,,,,,
002741,化学制品,复合集流体|锂电池概念|电池技术|通信技术|化工原料|PCB|5G概念|动力电池回收|固态电池|钠离子电池,,,,,,,,,,,,
002742,化学制药,流感|西部大开发|幽门螺杆菌概念|减肥药|病原体防治,,,,,,,,,,,,
002743,钢结构,新型城镇化|微盘股|雄安新区|装配建筑,,,,,,,,,,,,
002745,光电子器件,植物照明|MiniLED|LED概念|MicroLED|储能概念|PCB|智能家居,,,,,,,,,,,,
002746,畜牧业,预制菜概念|宠物经济|生态农业|鸡肉概念|乡村振兴,,,,,,,,,,,,
002747,机器人,工业互联网|机器视觉|医疗器械概念|机器人概念|工业母机|人工智能|养老概念|人形机器人,,,,,,,,,,,,
002749,化肥农药,西部大开发|农药兽药,,,,,,,,,,,,
002752,造纸印刷,抖音概念(字节概念)|包装材料,,,,,,,,,,,,
002753,化学制品,煤化工概念|石墨烯,,,,,,,,,,,,
002755,化学制药,幽门螺杆菌概念|病原体防治|单抗概念|创新药|流感,,,,,,,,,,,,
002756,稀有金属,电池技术|锂矿概念|航天航空|核能核电|锂电池概念,,,,,,,,,,,,
002757,专用设备,网络安全|工业母机|东数西算|华为概念|云计算|数据中心|算力概念|中俄贸易概念|VPN|AI智能体,,,,,,,,,,,,
002758,化肥农药,农业种植|粮食概念|冷链物流|供销社概念|生态农业|中俄贸易概念|土壤修复|中药概念|乡村振兴,,,,,,,,,,,,
002759,化学制品,新能源车|磷化工|固态电池|锂电池概念|电池技术|氟化工概念|钠离子电池,,,,,,,,,,,,
002760,金属制品,微盘股|军工|发电机概念,,,,,,,,,,,,
002761,建筑施工,新型城镇化|工程建设|央国企改革|一带一路|乡村振兴|建筑节能|装配建筑|PPP模式,,,,,,,,,,,,
002762,服装家纺,新零售|婴童概念|网红经济|医美概念|毛发医疗|新消费,,,,,,,,,,,,
002763,服装家纺,跨境电商|化妆品概念|电商概念|婴童概念|网红经济|深圳特区,,,,,,,,,,,,
002765,汽车,减速器|新能源车|西部大开发|虚拟现实|华为汽车|央国企改革|低空经济|机器人概念,,,,,,,,,,,,
002766,汽车,卫星导航|车联网(车路云)|胎压监测|深圳特区|物联网|人工智能|智能驾驶,,,,,,,,,,,,
002767,通用设备,油气资源|物联网|天然气|华为概念,,,,,,,,,,,,
002768,化学制品,地摊经济|新能源车|新材料|体育产业|人形机器人|小米概念|光刻胶|华为概念|降解塑料|PEEK材料概念|充电桩|碳纤维|碳基材料|机器人概念,,,,,,,,,,,,
002769,电力,跨境电商|储能概念|央国企改革|区块链|独角兽|深圳特区|贬值受益|电池技术,,,,,,,,,,,,
002771,计算机软件,大数据|军民融合|物联网|华为概念|工业互联网|虚拟现实|人工智能|充电桩|互联网服务|数据中心|液冷服务器|AI制药（医疗）|算力概念|在线教育|网络安全|军工|云计算|信创,,,,,,,,,,,,
002772,农业,农业种植|西部大开发,,,,,,,,,,,,
002773,化学制药,西部大开发|中药概念|合成生物|创新药|阿兹海默|单抗概念,,,,,,,,,,,,
002774,专用设备,粤港自贸|一带一路,,,,,,,,,,,,
002775,建筑施工,PPP模式|深圳特区|新型城镇化|央国企改革|微盘股|海绵城市|工程建设,,,,,,,,,,,,
002777,计算机软件,信创|人工智能|军工|区块链|AI应用|华为概念|DRG/DIP|西部大开发|数据要素|DeepSeek概念|养老概念|网络安全|大数据|军民融合|央国企改革|生物识别|互联网服务|互联网医疗|国产软件|创新医疗服务,,,,,,,,,,,,
002778,环保,核污染防治|微盘股|土壤修复|净水概念|节能环保,,,,,,,,,,,,
002779,专用设备,人形机器人|机器人概念|发电机概念,,,,,,,,,,,,
002780,服装家纺,体育产业|首发经济|新零售|电商概念|旅游概念|微盘股|户外露营|婴童概念|冰雪经济|文娱消费,,,,,,,,,,,,
002782,电子设备制造,充电桩|5G概念|第三代半导体|储能概念|算力概念|华为概念|光伏概念|通信技术|深圳特区|小米汽车|新能源车|氮化镓|数据中心,,,,,,,,,,,,
002783,化学制品,氢能源|央国企改革|生态农业|民爆概念|电池技术|新能源车|军民融合|军工|燃料电池概念,,,,,,,,,,,,
002785,建筑施工,小金属概念|锂电池概念|核能核电,,,,,,,,,,,,
002786,专用设备,化债(AMC)概念|小米概念|央国企改革|5G概念|通信技术|虚拟现实|深圳特区|机器人概念|半导体概念|新能源车|华为概念,,,,,,,,,,,,
002787,金属制品,半导体概念|锂电池概念|包装材料,,,,,,,,,,,,
002788,医药商业,医疗器械概念|冷链物流,,,,,,,,,,,,
002789,装修装饰,互联网金融|人工智能|一带一路|装配建筑|创投|央国企改革|深圳特区|新型城镇化|地热能,,,,,,,,,,,,
002790,其他轻工,智能家居,,,,,,,,,,,,
002791,其他建材,一带一路|垃圾分类,,,,,,,,,,,,
002792,通信设备,人工智能|一带一路|商业航天|低空经济|5G概念|储能概念|6G概念|华为概念|UWB概念|卫星导航|F5G概念|毫米波概念|通信技术|WiFi|卫星互联网|光通信模块|中俄贸易概念|并购重组概念,,,,,,,,,,,,
002793,化学制药,流感|幽门螺杆菌概念|病原体防治|辅助生殖|医疗器械概念|中药概念|创新药,,,,,,,,,,,,
002795,通用设备,BC电池|贬值受益|TOPCon电池,,,,,,,,,,,,
002796,电子设备制造,5G概念|医疗器械概念|储能概念|一带一路|通信技术|低空经济,,,,,,,,,,,,
002797,非银行金融,区块链|深圳特区|互联网金融|券商概念,,,,,,,,,,,,
002798,家具,西部大开发|智能家居,,,,,,,,,,,,
002799,造纸印刷,大数据|抖音概念(字节概念)|虚拟数字人|央国企改革|区块链|包装材料|快手概念|造纸印刷|西部大开发|百度概念|生物疫苗|微盘股,,,,,,,,,,,,
002800,物流,冷链物流|跨境电商|海南自贸|统一大市场|西部大开发|一带一路|快递概念|中俄贸易概念|微盘股,,,,,,,,,,,,
002801,电机,人形机器人|冷链物流|一带一路|新能源车|机器人概念|锂电池概念|电池技术,,,,,,,,,,,,
002802,合成纤维及树脂,央国企改革|微盘股,,,,,,,,,,,,
002803,互联网商务,信创|数字经济|跨境电商|一带一路|多模态AI|电商概念|区块链|华为概念|人工智能|AIGC概念|ChatGPT概念|抖音概念(字节概念),,,,,,,,,,,,
002805,金属非金属新材料,化工原料|新能源车|固态电池|电池技术|锂电池概念,,,,,,,,,,,,
002806,汽车,电池技术|智能驾驶|低空经济|固态电池|百度概念|超级电容|新能源车|车联网(车路云)|燃料电池概念|高压快充|锂电池概念,,,,,,,,,,,,
002809,化学制品,微盘股|环氧丙烷|雄安新区,,,,,,,,,,,,
002810,化学制品,新材料|人造肉|建筑节能,,,,,,,,,,,,
002811,专业服务,DeepSeek概念|人工智能|深圳特区|一带一路|装配建筑|AIGC概念,,,,,,,,,,,,
